Data_Source;Departure_city;Arrival_city;Nb_bus_taken;Nb_train_taken;Nb_car_taken;Nb_plane_taken;Duration;Price_min;Price_max
Rome2rio;Vienna;Belgrade;0;0;0;1;247;RSD 8601 ; RSD 24791
Rome2rio;Vienna;Belgrade;0;1;0;1;340;RSD 12006 ; RSD 39748
Rome2rio;Vienna;Belgrade;1;0;0;0;510;RSD 3500 ; RSD 4500
Rome2rio;Vienna;Belgrade;1;0;0;0;577;RSD 325;RSD 3259
Rome2rio;Vienna;Belgrade;0;0;1;0;347;;
Rome2rio;Vienna;Belgrade;0;0;0;0;380;RSD 470;RSD 4703
Rome2rio;Vienna;Sofia;0;0;0;1;275;$48 ; $173
Rome2rio;Vienna;Sofia;1;0;0;0;877;$7;$70
Rome2rio;Vienna;Sofia;2;0;0;0;1057;$32 ; $92
Rome2rio;Vienna;Sofia;1;0;0;0;1070;$60 ; $90
Rome2rio;Vienna;Sofia;0;1;0;0;1552;$73 ; $111
Rome2rio;Vienna;Sofia;0;0;1;0;608;$110 ; $170
Rome2rio;Vienna;Tijana;0;0;0;1;233;RSD 5841 ; RSD 111851
Rome2rio;Vienna;Tijana;1;0;0;1;312;RSD 4201 ; RSD 33051
Rome2rio;Vienna;Tijana;1;0;0;1;484;;
Rome2rio;Vienna;Tijana;1;0;0;1;519;RSD 9301 ; RSD 27301
Rome2rio;Vienna;Tijana;1;0;0;1;632;;
Rome2rio;Vienna;Tijana;1;0;0;1;620;RSD 10301 ; RSD 39601
Rome2rio;Vienna;Tijana;1;0;0;0;825;RSD 3800 ; RSD 5500
Rome2rio;Vienna;Tijana;1;1;0;0;1005;RSD 6208 ; RSD 6328
Rome2rio;Vienna;Tijana;0;0;1;0;484;RSD 10000 ; RSD 15000
Rome2rio;Vienna;Skopje;0;0;0;1;326;$87 ; $362
Rome2rio;Vienna;Skopje;0;1;0;1;448;$90 ; $236
Rome2rio;Vienna;Skopje;1;0;0;1;405;$71 ; $413
Rome2rio;Vienna;Skopje;1;0;0;0;757;$50 ; $80
Rome2rio;Vienna;Skopje;1;0;0;0;1152;;
Rome2rio;Vienna;Skopje;0;0;1;0;615;$120 ; $180
Rome2rio;Vienna;Athens;0;0;0;1;328;36;191
Rome2rio;Vienna;Athens;1;1;0;0;1228;84;161
Rome2rio;Vienna;Athens;1;0;0;0;1655;59;87
Rome2rio;Vienna;Athens;1;0;0;0;1701;92;98
Rome2rio;Vienna;Athens;0;1;0;0;2434;;
Rome2rio;Vienna;Athens;0;0;1;0;1017;230;340
Rome2rio;Vienna;Chisinau;0;0;0;1;288;$68 ; $233
Rome2rio;Vienna;Chisinau;0;1;0;1;464;$67 ; $288
Rome2rio;Vienna;Chisinau;1;0;0;0;1439;$1;$19
Rome2rio;Vienna;Chisinau;1;1;0;0;1540;$86 ; $105
Rome2rio;Vienna;Chisinau;0;1;0;0;1734;;
Rome2rio;Vienna;Chisinau;1;1;0;0;1852;$106 ; $109
Rome2rio;Vienna;Chisinau;0;2;0;0;1964;$57 ; $85
Rome2rio;Vienna;Chisinau;0;0;1;0;975;$140 ; $210
Rome2rio;Vienna;Kiev;0;0;0;1;279;1 296 ₴ ; 5 796 ₴
Rome2rio;Vienna;Kiev;0;0;0;1;321;1 246 ₴ ; 9 396 ₴
Rome2rio;Vienna;Kiev;0;1;0;1;374;1 829 ₴ ; 10 368 ₴
Rome2rio;Vienna;Kiev;1;0;0;1;348;1 496 ₴ ; 17 556 ₴
Rome2rio;Vienna;Kiev;1;0;0;0;1330;1 100 ₴ ; 1 700 ₴
Rome2rio;Vienna;Kiev;1;0;0;0;1339;1 667 ₴ ; 2 067 ₴
Rome2rio;Vienna;Kiev;0;1;0;0;1419;6 500 ₴ ; 9 000 ₴
Rome2rio;Vienna;Kiev;0;0;1;0;875;3 600 ₴ ; 5 500 ₴
Rome2rio;Vienna;Minsk;0;0;0;1;315;$114 ; $394
Rome2rio;Vienna;Minsk;0;1;0;1;477;$138 ; $302
Rome2rio;Vienna;Minsk;0;1;0;0;1158;$110 ; $170
Rome2rio;Vienna;Minsk;1;0;0;0;1361;$60 ; $83
Rome2rio;Vienna;Minsk;1;0;0;0;1745;$73 ; $107
Rome2rio;Vienna;Minsk;0;0;1;0;793;$140 ; $210
Rome2rio;Vienna;Moscow;0;0;0;1;356;RUB 5816 ; RUB 13816
Rome2rio;Vienna;Moscow;0;0;0;1;356;RUB 7361 ; RUB 15261
Rome2rio;Vienna;Moscow;0;0;0;1;542;RUB 7901 ; RUB 27901
Rome2rio;Vienna;Moscow;0;0;0;1;361;RUB 6761 ; RUB 15261
Rome2rio;Vienna;Moscow;1;0;0;1;435;RUB 5831 ; RUB 16961
Rome2rio;Vienna;Moscow;0;1;0;1;518;RUB 7417 ; RUB 32712
Rome2rio;Vienna;Moscow;0;1;0;0;1677;RUB 10000 ; RUB 15000
Rome2rio;Vienna;Moscow;0;1;0;0;1944;RUB 10905 ; RUB 17233
Rome2rio;Vienna;Moscow;1;0;0;0;2004;RUB 6165 ; RUB 8311
Rome2rio;Vienna;Moscow;0;0;1;0;1295;RUB 13000 ; RUB 20000
Rome2rio;Vienna;Tbilissi;0;0;0;1;396;$58 ; $313
Rome2rio;Vienna;Tbilissi;1;1;0;0;3540;$221 ; $321
Rome2rio;Vienna;Tbilissi;1;0;0;0;3840;$147 ; $205
Rome2rio;Vienna;Tbilissi;1;1;0;0;4260;$237 ; $372
Rome2rio;Vienna;Tbilissi;1;1;0;0;4380;;
Rome2rio;Vienna;Tbilissi;1;0;0;0;4920;$155 ; $223
Rome2rio;Vienna;Tbilissi;0;0;1;0;2207;$360 ; $550
Rome2rio;Vienna;Bakou;0;0;0;1;529;$203 ; $413
Rome2rio;Vienna;Bakou;0;1;0;1;577;$162 ; $531
Rome2rio;Vienna;Bakou;0;1;0;1;771;$313 ; $985
Rome2rio;Vienna;Bakou;0;1;0;1;707;$166 ; $251
Rome2rio;Vienna;Bakou;1;1;0;0;4680;;
Rome2rio;Vienna;Bakou;0;1;0;0;4860;$196 ; $415
Rome2rio;Vienna;Bakou;1;1;0;0;5040;$132 ; $277
Rome2rio;Vienna;Bakou;0;1;0;0;5100;$362 ; $555
Rome2rio;Vienna;Bakou;0;0;1;0;2687;$430 ; $650
Rome2rio;Vienna;Verevan;0;0;0;1;381;92;192
Rome2rio;Vienna;Verevan;0;1;0;1;767;123;383
Rome2rio;Vienna;Verevan;1;0;0;0;3060;117;190
Rome2rio;Vienna;Verevan;1;1;0;0;4680;326;445
Rome2rio;Vienna;Verevan;1;1;0;0;4680;;
Rome2rio;Vienna;Verevan;1;0;0;0;5280;163;215
Rome2rio;Vienna;Verevan;0;0;1;0;2221;320;480
Rome2rio;Vienna;Sarajevo;0;0;0;1;206;$120 ; $329
Rome2rio;Vienna;Sarajevo;1;0;0;0;727;$47 ; $72
Rome2rio;Vienna;Sarajevo;1;0;0;0;782;$40 ; $50
Rome2rio;Vienna;Sarajevo;0;0;1;0;485;$85 ; $130
Rome2rio;Vienna;Reykjavik;0;0;0;1;478;$101 ; $348
Rome2rio;Vienna;Reykjavik;0;1;0;1;765;$346 ; $960
Rome2rio;Vienna;Reykjavik;0;1;0;1;726;$129 ; $1,146
Rome2rio;Vienna;Valletta;0;0;0;1;318;57;564
Rome2rio;Vienna;Valletta;1;1;0;0;1690;196;400
Rome2rio;Vienna;Valletta;2;0;0;0;1815;155;185
Rome2rio;Vienna;Valletta;1;2;0;0;1825;195;298
Rome2rio;Vienna;Valletta;2;0;0;0;2122;;
Rome2rio;Vienna;Zagreb;0;0;0;1;168;612 kn ; 1.917 kn
Rome2rio;Vienna;Zagreb;0;0;0;1;310;802 kn ; 4.082 kn
Rome2rio;Vienna;Zagreb;1;0;0;0;285;140 kn ; 180 kn
Rome2rio;Vienna;Zagreb;0;1;0;0;398;340 kn ; 470 kn
Rome2rio;Vienna;Zagreb;0;0;1;0;224;300 kn ; 440 kn
Rome2rio;Vienna;Nicosia;0;0;0;1;436;113;325
Rome2rio;Vienna;Nicosia;0;0;0;1;388;59;209
Rome2rio;Vienna;Nicosia;1;0;0;1;477;143;419
Rome2rio;Vienna;Nicosia;0;0;1;0;1855;324;459
Rome2rio;Vienna;Andorra la Vella;1;0;0;1;520;65;167
Rome2rio;Vienna;Andorra la Vella;1;0;0;1;566;96;320
Rome2rio;Vienna;Andorra la Vella;1;1;0;0;1372;364;500
Rome2rio;Vienna;Andorra la Vella;1;1;0;0;1668;172;276
Rome2rio;Vienna;Andorra la Vella;1;0;0;0;1858;;
Rome2rio;Vienna;Andorra la Vella;1;1;0;0;2024;230;365
Rome2rio;Vienna;Andorra la Vella;1;1;0;0;3600;312;428
Rome2rio;Vienna;Andorra la Vella;0;0;1;0;1052;180;270
Rome2rio;Vienna;San Marino;0;1;0;0;770;105;184
Rome2rio;Vienna;San Marino;0;1;0;0;776;99;187
Rome2rio;Vienna;San Marino;1;0;0;0;874;30;43
Rome2rio;Vienna;San Marino;1;0;0;0;1096;51;67
Rome2rio;Vienna;San Marino;0;0;1;0;494;;
Rome2rio;Vienna;San Marino;1;1;0;1;405;48;270
Rome2rio;Vienna;San Marino;0;1;0;1;449;63;289
Rome2rio;Vienna;San Marino;0;1;0;1;480;69;354
Rome2rio;Vienna;San Marino;0;1;0;1;612;60;312
Rome2rio;Vienna;Vatican City;0;0;0;1;270;36;190
Rome2rio;Vienna;Vatican City;0;1;0;1;348;64;298
Rome2rio;Vienna;Vatican City;0;1;0;0;704;91;218
Rome2rio;Vienna;Vatican City;1;0;0;0;969;33;42
Rome2rio;Vienna;Vatican City;1;0;0;0;1152;;
Rome2rio;Vienna;Vatican City;0;1;0;0;869;92;118
Rome2rio;Vienna;Vatican City;0;0;1;0;629;150;220
Rome2rio;Bratislava;Paris;1;0;0;1;333;57;218
Rome2rio;Bratislava;Paris;1;0;0;1;418;73;361
Rome2rio;Bratislava;Paris;0;1;0;1;499;70;224
Rome2rio;Bratislava;Paris;0;1;0;1;378;54;265
Rome2rio;Bratislava;Paris;1;1;0;1;403;129;407
Rome2rio;Bratislava;Paris;0;1;0;0;774;178;276
Rome2rio;Bratislava;Paris;1;0;0;0;1131;35;45
Rome2rio;Bratislava;Paris;1;0;0;0;1190;62;79
Rome2rio;Bratislava;Paris;0;2;0;0;1087;173;311
Rome2rio;Bratislava;Paris;0;0;1;0;711;150;230
Rome2rio;Bratislava;Berlin;1;0;0;1;267;59;107
Rome2rio;Bratislava;Berlin;1;1;0;1;352;90;333
Rome2rio;Bratislava;Berlin;0;1;0;1;428;62;158
Rome2rio;Bratislava;Berlin;0;1;0;0;512;29;45
Rome2rio;Bratislava;Berlin;1;1;0;0;540;23;113
Rome2rio;Bratislava;Berlin;1;0;0;0;566;36;43
Rome2rio;Bratislava;Berlin;0;1;0;0;698;65;95
Rome2rio;Bratislava;Berlin;0;0;1;0;384;75;120
Rome2rio;Bratislava;Rome;1;0;0;1;302;27;213
Rome2rio;Bratislava;Rome;0;0;0;1;294;32;219
Rome2rio;Bratislava;Rome;0;1;0;1;458;46;229
Rome2rio;Bratislava;Rome;0;1;0;0;830;90;241
Rome2rio;Bratislava;Rome;1;0;0;0;1055;33;49
Rome2rio;Bratislava;Rome;1;0;0;0;1112;30;40
Rome2rio;Bratislava;Rome;0;2;0;0;965;93;141
Rome2rio;Bratislava;Rome;0;0;1;0;661;150;230
Rome2rio;Bratislava;Madrid;1;0;0;1;389;24;198
Rome2rio;Bratislava;Madrid;0;0;0;1;474;59;205
Rome2rio;Bratislava;Madrid;0;1;0;1;550;45;164
Rome2rio;Bratislava;Madrid;0;1;0;0;1450;378;591
Rome2rio;Bratislava;Madrid;0;1;0;0;1481;;
Rome2rio;Bratislava;Madrid;1;1;0;0;1758;198;344
Rome2rio;Bratislava;Madrid;1;0;0;0;1842;250;348
Rome2rio;Bratislava;Madrid;1;0;0;0;2520;88;138
Rome2rio;Bratislava;Madrid;0;0;1;0;1398;280;410
Rome2rio;Bratislava;London;1;0;0;1;334;£77 ; £182
Rome2rio;Bratislava;London;0;0;0;1;340;£43 ; £201
Rome2rio;Bratislava;London;1;1;0;1;347;£46 ; £230
Rome2rio;Bratislava;London;1;0;0;1;360;£50 ; £144
Rome2rio;Bratislava;London;1;1;0;1;366;£45 ; £330
Rome2rio;Bratislava;London;0;1;0;1;346;£52 ; £247
Rome2rio;Bratislava;London;1;1;0;1;400;£72 ; £297
Rome2rio;Bratislava;London;0;1;0;0;944;£223 ; £553
Rome2rio;Bratislava;London;1;1;0;0;1616;£69 ; £87
Rome2rio;Bratislava;London;1;0;0;0;1670;£66 ; £82
Rome2rio;Bratislava;London;0;2;0;0;1174;£168 ; £428
Rome2rio;Bratislava;London;0;0;1;0;862;£285 ; £355
Rome2rio;Bratislava;London;0;0;1;0;934;£174 ; £251
Rome2rio;Bratislava;Dublin;0;0;0;1;341;49;200
Rome2rio;Bratislava;Dublin;1;0;0;1;366;37;143
Rome2rio;Bratislava;Dublin;0;1;0;1;522;60;289
Rome2rio;Bratislava;Dublin;1;2;0;0;1993;218;526
Rome2rio;Bratislava;Dublin;2;0;0;0;2195;60;100
Rome2rio;Bratislava;Dublin;1;1;0;0;2461;181;320
Rome2rio;Bratislava;Dublin;2;1;0;0;3480;61;78
Rome2rio;Bratislava;Dublin;0;0;1;0;2069;238;373
Rome2rio;Bratislava;Lisbon;1;0;0;1;413;32;232
Rome2rio;Bratislava;Lisbon;0;0;0;1;563;53;289
Rome2rio;Bratislava;Lisbon;0;1;0;1;573;54;198
Rome2rio;Bratislava;Lisbon;0;2;0;0;2037;350;518
Rome2rio;Bratislava;Lisbon;1;1;0;0;2294;;
Rome2rio;Bratislava;Lisbon;1;0;0;0;2533;108;149
Rome2rio;Bratislava;Lisbon;1;2;0;0;2694;241;326
Rome2rio;Bratislava;Lisbon;1;0;0;0;2852;144;178
Rome2rio;Bratislava;Lisbon;0;0;1;0;1671;370;550
Rome2rio;Bratislava;Brussels;1;0;0;1;287;54;246
Rome2rio;Bratislava;Brussels;1;0;0;1;351;35;195
Rome2rio;Bratislava;Brussels;0;0;0;1;326;35;212
Rome2rio;Bratislava;Brussels;0;1;0;1;448;52;262
Rome2rio;Bratislava;Brussels;0;1;0;0;744;158;291
Rome2rio;Bratislava;Brussels;1;0;0;0;1270;55;70
Rome2rio;Bratislava;Brussels;0;2;0;0;973;98;151
Rome2rio;Bratislava;Brussels;0;0;1;0;640;130;210
Rome2rio;Bratislava;Luxembourg;1;0;0;1;289;48;291
Rome2rio;Bratislava;Luxembourg;0;1;0;0;798;164;331
Rome2rio;Bratislava;Luxembourg;1;1;0;0;938;39;68
Rome2rio;Bratislava;Luxembourg;1;0;0;0;1070;45;60
Rome2rio;Bratislava;Luxembourg;0;2;0;0;948;94;221
Rome2rio;Bratislava;Luxembourg;0;0;1;0;553;110;170
Rome2rio;Bratislava;Bern;1;1;0;1;348;SFr 80 ; SFr 288
Rome2rio;Bratislava;Bern;1;1;0;1;337;SFr 112 ; SFr 358
Rome2rio;Bratislava;Bern;1;1;0;1;392;SFr 97 ; SFr 308
Rome2rio;Bratislava;Bern;1;1;0;1;461;SFr 232 ; SFr 473
Rome2rio;Bratislava;Bern;1;1;0;1;490;;
Rome2rio;Bratislava;Bern;0;1;0;0;615;SFr 151 ; SFr 238
Rome2rio;Bratislava;Bern;1;1;0;0;667;SFr 142 ; SFr 233
Rome2rio;Bratislava;Bern;1;0;0;0;902;SFr 70 ; SFr 90
Rome2rio;Bratislava;Bern;0;0;1;0;542;SFr 110 ; SFr 170
Rome2rio;Bratislava;Copenhagen;1;0;0;1;297;142 kr ; 1122 kr
Rome2rio;Bratislava;Copenhagen;0;0;0;1;557;277 kr ; 1603 kr
Rome2rio;Bratislava;Copenhagen;0;1;0;1;448;338 kr ; 1470 kr
Rome2rio;Bratislava;Copenhagen;0;1;0;0;1005;643 kr ; 1389 kr
Rome2rio;Bratislava;Copenhagen;1;1;0;0;1048;747 kr ; 932 kr
Rome2rio;Bratislava;Copenhagen;1;0;0;0;1150;455 kr ; 551 kr
Rome2rio;Bratislava;Copenhagen;0;2;0;0;1363;810 kr ; 1146 kr
Rome2rio;Bratislava;Copenhagen;0;0;1;0;794;1300 kr ; 2000 kr
Rome2rio;Bratislava;Oslo;1;1;0;1;336;kr 493 ; kr 2266
Rome2rio;Bratislava;Oslo;0;2;0;1;497;kr 557 ; kr 1729
Rome2rio;Bratislava;Oslo;0;1;0;1;651;kr 532 ; kr 2340
Rome2rio;Bratislava;Oslo;1;0;0;0;1655;kr 1439 ; kr 1955
Rome2rio;Bratislava;Oslo;0;1;0;0;1703;;
Rome2rio;Bratislava;Oslo;1;1;0;0;1994;kr 926 ; kr 1313
Rome2rio;Bratislava;Oslo;0;1;0;0;2012;;
Rome2rio;Bratislava;Oslo;1;1;0;0;1558;kr 814 ; kr 1166
Rome2rio;Bratislava;Oslo;0;0;1;0;1163;kr 2900 ; kr 4400
Rome2rio;Bratislava;Oslo;0;1;1;0;1626;kr 2558 ; kr 4234
Rome2rio;Bratislava;Stockholm;1;0;0;1;326;704 kr ; 2461 kr
Rome2rio;Bratislava;Stockholm;1;0;0;1;484;829 kr ; 1851 kr
Rome2rio;Bratislava;Stockholm;0;1;0;1;467;734 kr ; 3029 kr
Rome2rio;Bratislava;Stockholm;1;1;0;1;0;255 kr ; 3556 kr
Rome2rio;Bratislava;Stockholm;0;1;0;0;1357;1268 kr ; 2861 kr
Rome2rio;Bratislava;Stockholm;1;0;0;0;1740;1106 kr ; 1626 kr
Rome2rio;Bratislava;Stockholm;0;2;0;0;1868;1349 kr ; 1755 kr
Rome2rio;Bratislava;Stockholm;1;0;0;0;2277;2385 kr ; 6660 kr
Rome2rio;Bratislava;Stockholm;0;0;1;0;1186;2700 kr ; 4100 kr
Rome2rio;Bratislava;Helsinki;1;0;0;1;346;54;278
Rome2rio;Bratislava;Helsinki;0;1;0;1;481;77;244
Rome2rio;Bratislava;Helsinki;1;0;0;1;518;88;330
Rome2rio;Bratislava;Helsinki;1;0;0;0;2004;129;297
Rome2rio;Bratislava;Helsinki;1;0;0;0;2149;118;299
Rome2rio;Bratislava;Helsinki;0;1;0;0;2194;142;266
Rome2rio;Bratislava;Helsinki;0;0;1;0;1612;280;410
Rome2rio;Bratislava;Tallinn;1;0;0;1;321;48;150
Rome2rio;Bratislava;Tallinn;0;0;0;1;781;45;247
Rome2rio;Bratislava;Tallinn;0;1;0;1;572;76;176
Rome2rio;Bratislava;Tallinn;1;0;0;1;541;96;463
Rome2rio;Bratislava;Tallinn;1;1;0;0;1717;78;109
Rome2rio;Bratislava;Tallinn;1;0;0;0;1795;88;115
Rome2rio;Bratislava;Tallinn;1;0;0;0;1940;77;117
Rome2rio;Bratislava;Tallinn;0;0;1;0;1154;180;280
Rome2rio;Bratislava;Riga;1;0;0;1;360;$47 ; $248
Rome2rio;Bratislava;Riga;0;1;0;1;505;$96 ; $196
Rome2rio;Bratislava;Riga;0;0;0;1;510;$54 ; $285
Rome2rio;Bratislava;Riga;1;1;0;0;1492;$67 ; $104
Rome2rio;Bratislava;Riga;1;0;0;0;1610;;
Rome2rio;Bratislava;Riga;0;1;0;0;1771;$139 ; $236
Rome2rio;Bratislava;Riga;0;0;1;0;911;$170 ; $250
Rome2rio;Bratislava;Vilnius;1;0;0;1;282;$30 ; $199
Rome2rio;Bratislava;Vilnius;0;0;0;1;502;$35 ; $236
Rome2rio;Bratislava;Vilnius;0;1;0;1;528;$57 ; $287
Rome2rio;Bratislava;Vilnius;1;0;0;0;1355;$65 ; $90
Rome2rio;Bratislava;Vilnius;0;1;0;0;1381;;
Rome2rio;Bratislava;Vilnius;0;0;1;0;725;$140 ; $210
Rome2rio;Bratislava;Warsaw;0;1;0;0;469;95 zł ; 152 zł
Rome2rio;Bratislava;Warsaw;1;0;0;0;540;120 zł ; 180 zł
Rome2rio;Bratislava;Warsaw;0;2;0;0;677;245 zł ; 352 zł
Rome2rio;Bratislava;Warsaw;0;0;1;0;406;330 zł ; 490 zł
Rome2rio;Bratislava;Warsaw;1;0;0;1;296;75 zł ; 442 zł
Rome2rio;Bratislava;Warsaw;0;1;0;1;436;136 zł ; 610 zł
Rome2rio;Bratislava;Prague;0;1;0;0;235;320 Kč ; 650 Kč
Rome2rio;Bratislava;Prague;1;0;0;0;270;250 Kč ; 800 Kč
Rome2rio;Bratislava;Prague;0;1;0;0;369;1 285 Kč ; 2 424 Kč
Rome2rio;Bratislava;Prague;0;0;1;0;187;950 Kč ; 1 400 Kč
Rome2rio;Bratislava;Prague;1;0;0;1;186;1 058 Kč ; 4 692 Kč
Rome2rio;Bratislava;Vienna;0;1;0;0;66;3;21
Rome2rio;Bratislava;Vienna;1;0;0;0;70;2;10
Rome2rio;Bratislava;Vienna;1;0;0;0;74;10;12
Rome2rio;Bratislava;Vienna;0;0;0;0;105;24;24
Rome2rio;Bratislava;Vienna;0;0;1;0;76;4;4
Rome2rio;Bratislava;Vienna;0;0;1;0;0;8;12
Rome2rio;Bratislava;Budapest;1;0;0;0;140;4 000 Ft ; 4 900 Ft
Rome2rio;Bratislava;Budapest;0;1;0;0;143;2 500 Ft ; 3 800 Ft
Rome2rio;Bratislava;Budapest;1;0;0;0;305;3 448 Ft ; 4 270 Ft
Rome2rio;Bratislava;Budapest;0;0;1;0;159;4 028 F;4 028 Ft
Rome2rio;Bratislava;Budapest;0;0;1;0;117;7 500 Ft ; 11 000 Ft
Rome2rio;Bratislava;Budapest;1;0;0;1;191;11 117 Ft ; 77 903 Ft
Rome2rio;Bratislava;Ljubljana;1;0;0;0;360;23;28
Rome2rio;Bratislava;Ljubljana;0;1;0;0;496;48;86
Rome2rio;Bratislava;Ljubljana;2;0;0;0;500;32;49
Rome2rio;Bratislava;Ljubljana;0;0;1;0;254;45;75
Rome2rio;Bratislava;Ljubljana;1;0;0;1;280;97;468
Rome2rio;Bratislava;Ljubljana;1;0;0;1;311;102;578
Rome2rio;Bratislava;Ljubljana;1;0;0;1;301;101;468
Rome2rio;Bratislava;Bucharest;1;0;0;1;318;23;180
Rome2rio;Bratislava;Bucharest;0;1;0;1;449;46;206
Rome2rio;Bratislava;Bucharest;0;0;0;1;463;35;227
Rome2rio;Bratislava;Bucharest;1;0;0;0;718;57;76
Rome2rio;Bratislava;Bucharest;1;0;0;0;955;;
Rome2rio;Bratislava;Bucharest;0;1;0;0;1194;36;53
Rome2rio;Bratislava;Bucharest;0;2;0;0;1312;39;77
Rome2rio;Bratislava;Bucharest;0;0;1;0;678;110;170
Rome2rio;Bratislava;Belgrade;1;0;0;1;276;RSD 7570 ; RSD 24389
Rome2rio;Bratislava;Belgrade;0;1;0;1;342;RSD 8945 ; RSD 35139
Rome2rio;Bratislava;Belgrade;1;0;0;0;540;RSD 3500 ; RSD 5000
Rome2rio;Bratislava;Belgrade;1;0;0;0;580;RSD 3762 ; RSD 4545
Rome2rio;Bratislava;Belgrade;0;0;1;0;323;RSD 7500 ; RSD 11000
Rome2rio;Bratislava;Sofia;1;0;0;1;304;$39 ; $170
Rome2rio;Bratislava;Sofia;0;0;0;1;279;$30 ; $177
Rome2rio;Bratislava;Sofia;0;1;0;1;439;$40 ; $218
Rome2rio;Bratislava;Sofia;1;0;0;0;931;$45 ; $150
Rome2rio;Bratislava;Sofia;1;0;0;0;1000;$68 ; $95
Rome2rio;Bratislava;Sofia;0;0;1;0;584;$120 ; $180
Rome2rio;Bratislava;Tijana;0;0;0;1;232;RSD 2938 ; RSD 31145
Rome2rio;Bratislava;Tijana;1;0;0;1;262;RSD 4810 ; RSD 111449
Rome2rio;Bratislava;Tijana;2;0;0;1;513;;
Rome2rio;Bratislava;Tijana;2;0;0;1;548;RSD 8270 ; RSD 26899
Rome2rio;Bratislava;Tijana;2;0;0;1;661;;
Rome2rio;Bratislava;Tijana;1;0;0;0;861;RSD 4762 ; RSD 5945
Rome2rio;Bratislava;Tijana;1;1;0;0;905;;
Rome2rio;Bratislava;Tijana;1;1;0;0;939;RSD 4347 ; RSD 6032
Rome2rio;Bratislava;Tijana;1;0;0;0;950;RSD 4640 ; RSD 6503
Rome2rio;Bratislava;Tijana;0;0;1;0;460;RSD 10000 ; RSD 16000
Rome2rio;Bratislava;Skopje;1;0;0;1;355;$78 ; $359
Rome2rio;Bratislava;Skopje;0;0;0;1;325;$60 ; $396
Rome2rio;Bratislava;Skopje;1;1;0;1;477;$81 ; $233
Rome2rio;Bratislava;Skopje;1;1;0;0;883;$54 ; $103
Rome2rio;Bratislava;Skopje;1;0;0;0;1077;;
Rome2rio;Bratislava;Skopje;0;0;1;0;591;$120 ; $190
Rome2rio;Bratislava;Athens;1;0;0;1;357;27;188
Rome2rio;Bratislava;Athens;0;1;0;1;493;50;224
Rome2rio;Bratislava;Athens;0;0;0;1;332;44;225
Rome2rio;Bratislava;Athens;1;1;0;0;1088;75;137
Rome2rio;Bratislava;Athens;1;0;0;0;1560;;
Rome2rio;Bratislava;Athens;1;0;0;0;1630;57;85
Rome2rio;Bratislava;Athens;0;0;1;0;993;220;330
Rome2rio;Bratislava;Chisinau;1;0;0;1;317;$59 ; $230
Rome2rio;Bratislava;Chisinau;1;1;0;1;493;$58 ; $285
Rome2rio;Bratislava;Chisinau;1;1;0;0;1471;$84 ; $102
Rome2rio;Bratislava;Chisinau;1;0;0;0;1535;$70 ; $80
Rome2rio;Bratislava;Chisinau;0;2;0;0;1689;;
Rome2rio;Bratislava;Chisinau;0;1;0;0;1757;$49 ; $135
Rome2rio;Bratislava;Chisinau;1;1;0;0;1886;$108 ; $119
Rome2rio;Bratislava;Chisinau;0;0;1;0;951;$150 ; $230
Rome2rio;Bratislava;Kiev;1;0;0;1;308;1 062 ₴ ; 5 705 ₴
Rome2rio;Bratislava;Kiev;1;0;0;1;350;1 012 ₴ ; 9 305 ₴
Rome2rio;Bratislava;Kiev;0;0;0;1;268;1 213 ₴ ; 17 135 ₴
Rome2rio;Bratislava;Kiev;0;0;0;1;320;1 713 ₴ ; 9 735 ₴
Rome2rio;Bratislava;Kiev;0;1;0;1;486;;
Rome2rio;Bratislava;Kiev;1;0;0;0;1397;1 799 ₴ ; 2 236 ₴
Rome2rio;Bratislava;Kiev;1;0;0;0;1455;1 291 ₴ ; 1 928 ₴
Rome2rio;Bratislava;Kiev;0;1;0;0;1545;6 590 ₴ ; 9 558 ₴
Rome2rio;Bratislava;Kiev;1;0;0;0;1590;1 100 ₴ ; 1 600 ₴
Rome2rio;Bratislava;Kiev;0;0;1;0;853;4 000 ₴ ; 6 000 ₴
Rome2rio;Bratislava;Minsk;1;0;0;1;344;$105 ; $391
Rome2rio;Bratislava;Minsk;0;1;0;1;479;$109 ; $259
Rome2rio;Bratislava;Minsk;1;1;0;1;505;$39 ; $266
Rome2rio;Bratislava;Minsk;0;1;0;0;1168;$104 ; $166
Rome2rio;Bratislava;Minsk;1;0;0;0;1335;$65 ; $82
Rome2rio;Bratislava;Minsk;1;0;0;0;1665;$69 ; $102
Rome2rio;Bratislava;Minsk;0;0;1;0;770;$150 ; $230
Rome2rio;Bratislava;Moscow;1;0;0;1;385;RUB 5213 ; RUB 13581
Rome2rio;Bratislava;Moscow;1;0;0;1;385;RUB 6758 ; RUB 15026
Rome2rio;Bratislava;Moscow;0;0;0;1;355;RUB 5091 ; RUB 15848
Rome2rio;Bratislava;Moscow;1;0;0;1;390;;
Rome2rio;Bratislava;Moscow;0;1;0;1;520;RUB 5625 ; RUB 30018
Rome2rio;Bratislava;Moscow;0;1;0;1;531;RUB 5770 ; RUB 19463
Rome2rio;Bratislava;Moscow;0;1;0;0;1687;RUB 10244 ; RUB 15354
Rome2rio;Bratislava;Moscow;1;0;0;0;1924;RUB 6137 ; RUB 8278
